 X,Y, TEMPERATURE, SOOT VISIBILITY, CARBON MONOXIDE VOLUME FRACTION
 m,m, C, m, mol/mol
 0.00000E+00, 0.00000E+00, 0.73440E+02, 0.20303E+00, 0.68998E-02
 0.10000E+01, 0.00000E+00, 0.77619E+02, 0.20536E+00, 0.69037E-02
 0.20000E+01, 0.00000E+00, 0.77567E+02, 0.20592E+00, 0.68839E-02
 0.30000E+01, 0.00000E+00, 0.78369E+02, 0.20668E+00, 0.68742E-02
 0.40000E+01, 0.00000E+00, 0.78781E+02, 0.20739E+00, 0.68586E-02
 0.50000E+01, 0.00000E+00, 0.77071E+02, 0.21354E+00, 0.66289E-02
 0.60000E+01, 0.00000E+00, 0.75034E+02, 0.22129E+00, 0.63595E-02
 0.70000E+01, 0.00000E+00, 0.74791E+02, 0.22113E+00, 0.63597E-02
 0.80000E+01, 0.00000E+00, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.90000E+01, 0.00000E+00, 0.18625E+03, 0.65636E-01, 0.28289E-01
 0.10000E+02, 0.00000E+00, 0.18257E+03, 0.65304E-01, 0.28206E-01
 0.11000E+02, 0.00000E+00, 0.14019E+03, 0.11336E+00, 0.14737E-01
 0.12000E+02, 0.00000E+00, 0.13928E+03, 0.11615E+00, 0.14352E-01
 0.13000E+02, 0.00000E+00, 0.13489E+03, 0.11616E+00, 0.14198E-01
 0.14000E+02, 0.00000E+00, 0.12656E+03, 0.11607E+00, 0.13919E-01
 0.15000E+02, 0.00000E+00, 0.11637E+03, 0.11386E+00, 0.13827E-01
 0.16000E+02, 0.00000E+00, 0.10352E+03, 0.11225E+00, 0.13562E-01
 0.17000E+02, 0.00000E+00, 0.14245E+03, 0.75896E-01, 0.22133E-01
 0.18000E+02, 0.00000E+00, 0.15919E+03, 0.76878E-01, 0.22730E-01
 0.19000E+02, 0.00000E+00, 0.15602E+03, 0.74771E-01, 0.23199E-01
 0.20000E+02, 0.00000E+00, 0.13030E+03, 0.87543E-01, 0.18627E-01
 0.21000E+02, 0.00000E+00, 0.13756E+03, 0.88945E-01, 0.18663E-01
 0.22000E+02, 0.00000E+00, 0.13362E+03, 0.87428E-01, 0.18805E-01
 0.23000E+02, 0.00000E+00, 0.13300E+03, 0.20969E+00, 0.78288E-02
 0.24000E+02, 0.00000E+00, 0.13889E+03, 0.20921E+00, 0.79607E-02
 0.25000E+02, 0.00000E+00, 0.13134E+03, 0.21430E+00, 0.76288E-02
 0.26000E+02, 0.00000E+00, 0.11311E+03, 0.23431E+00, 0.66629E-02
 0.27000E+02, 0.00000E+00, 0.11148E+03, 0.23473E+00, 0.66230E-02
 0.28000E+02, 0.00000E+00, 0.11113E+03, 0.23143E+00, 0.67113E-02
 0.29000E+02, 0.00000E+00, 0.11025E+03, 0.23255E+00, 0.66637E-02
 0.30000E+02, 0.00000E+00, 0.11027E+03, 0.23307E+00, 0.66493E-02
 0.31000E+02, 0.00000E+00, 0.11187E+03, 0.22639E+00, 0.68739E-02
 0.32000E+02, 0.00000E+00, 0.10642E+03, 0.23375E+00, 0.65633E-02
 0.33000E+02, 0.00000E+00, 0.10621E+03, 0.22316E+00, 0.68708E-02
 0.34000E+02, 0.00000E+00, 0.25471E+03, 0.13760E+00, 0.15505E-01
 0.35000E+02, 0.00000E+00, 0.25800E+03, 0.13653E+00, 0.15724E-01
 0.36000E+02, 0.00000E+00, 0.26090E+03, 0.13425E+00, 0.16078E-01
 0.37000E+02, 0.00000E+00, 0.27804E+03, 0.13276E+00, 0.16781E-01
 0.38000E+02, 0.00000E+00, 0.26752E+03, 0.13164E+00, 0.16601E-01
 0.39000E+02, 0.00000E+00, 0.26407E+03, 0.12920E+00, 0.16807E-01
 0.40000E+02, 0.00000E+00, 0.24015E+03, 0.20307E+00, 0.10217E-01
 0.41000E+02, 0.00000E+00, 0.24783E+03, 0.21623E+00, 0.97384E-02
 0.42000E+02, 0.00000E+00, 0.24213E+03, 0.20125E+00, 0.10349E-01
 0.43000E+02, 0.00000E+00, 0.23660E+03, 0.20184E+00, 0.10208E-01
 0.44000E+02, 0.00000E+00, 0.27741E+03, 0.19013E+00, 0.11704E-01
 0.45000E+02, 0.00000E+00, 0.30145E+03, 0.16157E+00, 0.14374E-01
 0.46000E+02, 0.00000E+00, 0.27921E+03, 0.16996E+00, 0.13136E-01
 0.47000E+02, 0.00000E+00, 0.25555E+03, 0.17742E+00, 0.12045E-01
 0.48000E+02, 0.00000E+00, 0.25131E+03, 0.16810E+00, 0.12610E-01
 0.49000E+02, 0.00000E+00, 0.24094E+03, 0.16282E+00, 0.12762E-01
 0.50000E+02, 0.00000E+00, 0.23055E+03, 0.16546E+00, 0.12305E-01
 0.51000E+02, 0.00000E+00, 0.22217E+03, 0.15861E+00, 0.12622E-01
 0.52000E+02, 0.00000E+00, 0.31753E+03, 0.98259E-01, 0.24297E-01
 0.53000E+02, 0.00000E+00, 0.32226E+03, 0.99705E-01, 0.24137E-01
 0.54000E+02, 0.00000E+00, 0.30759E+03, 0.10231E+00, 0.22942E-01
 0.55000E+02, 0.00000E+00, 0.29227E+03, 0.10080E+00, 0.22673E-01
 0.56000E+02, 0.00000E+00, 0.30715E+03, 0.10295E+00, 0.22782E-01
 0.57000E+02, 0.00000E+00, 0.30622E+03, 0.10362E+00, 0.22598E-01
 0.58000E+02, 0.00000E+00, 0.23915E+03, 0.10740E+00, 0.19279E-01
 0.59000E+02, 0.00000E+00, 0.24168E+03, 0.10890E+00, 0.19108E-01
 0.60000E+02, 0.00000E+00, 0.24268E+03, 0.10751E+00, 0.19392E-01
 0.61000E+02, 0.00000E+00, 0.23748E+03, 0.10679E+00, 0.19326E-01
 0.62000E+02, 0.00000E+00, 0.23234E+03, 0.10720E+00, 0.19059E-01
 0.63000E+02, 0.00000E+00, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.64000E+02, 0.00000E+00, 0.19927E+03, 0.20756E+00, 0.91995E-02
