 X,Y, TEMPERATURE, SOOT VISIBILITY, CARBON MONOXIDE VOLUME FRACTION
 m,m, C, m, mol/mol
 0.00000E+00, 0.00000E+00, 0.58999E+02, 0.32950E+00, 0.40743E-02
 0.10000E+01, 0.00000E+00, 0.61953E+02, 0.33545E+00, 0.40377E-02
 0.20000E+01, 0.00000E+00, 0.61666E+02, 0.33417E+00, 0.40497E-02
 0.30000E+01, 0.00000E+00, 0.62480E+02, 0.34631E+00, 0.39172E-02
 0.40000E+01, 0.00000E+00, 0.62297E+02, 0.36119E+00, 0.37538E-02
 0.50000E+01, 0.00000E+00, 0.60935E+02, 0.37570E+00, 0.35941E-02
 0.60000E+01, 0.00000E+00, 0.59874E+02, 0.37373E+00, 0.36016E-02
 0.70000E+01, 0.00000E+00, 0.59988E+02, 0.37486E+00, 0.35919E-02
 0.80000E+01, 0.00000E+00, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.90000E+01, 0.00000E+00, 0.18146E+03, 0.66261E-01, 0.27731E-01
 0.10000E+02, 0.00000E+00, 0.18347E+03, 0.66557E-01, 0.27729E-01
 0.11000E+02, 0.00000E+00, 0.14184E+03, 0.11888E+00, 0.14109E-01
 0.12000E+02, 0.00000E+00, 0.13889E+03, 0.11988E+00, 0.13892E-01
 0.13000E+02, 0.00000E+00, 0.13629E+03, 0.12027E+00, 0.13760E-01
 0.14000E+02, 0.00000E+00, 0.13351E+03, 0.11851E+00, 0.13869E-01
 0.15000E+02, 0.00000E+00, 0.12449E+03, 0.11653E+00, 0.13793E-01
 0.16000E+02, 0.00000E+00, 0.11450E+03, 0.11700E+00, 0.13392E-01
 0.17000E+02, 0.00000E+00, 0.12720E+03, 0.92112E-01, 0.17567E-01
 0.18000E+02, 0.00000E+00, 0.13056E+03, 0.93221E-01, 0.17504E-01
 0.19000E+02, 0.00000E+00, 0.12074E+03, 0.90831E-01, 0.17527E-01
 0.20000E+02, 0.00000E+00, 0.10911E+03, 0.11038E+00, 0.13998E-01
 0.21000E+02, 0.00000E+00, 0.11531E+03, 0.11170E+00, 0.14056E-01
 0.22000E+02, 0.00000E+00, 0.11579E+03, 0.11204E+00, 0.14031E-01
 0.23000E+02, 0.00000E+00, 0.73529E+02, 0.32375E+00, 0.43281E-02
 0.24000E+02, 0.00000E+00, 0.63854E+02, 0.43837E+00, 0.31072E-02
 0.25000E+02, 0.00000E+00, 0.65053E+02, 0.40781E+00, 0.33519E-02
 0.26000E+02, 0.00000E+00, 0.59119E+02, 0.52665E+00, 0.25501E-02
 0.27000E+02, 0.00000E+00, 0.73395E+02, 0.34641E+00, 0.40434E-02
 0.28000E+02, 0.00000E+00, 0.70680E+02, 0.34068E+00, 0.40792E-02
 0.29000E+02, 0.00000E+00, 0.69138E+02, 0.34003E+00, 0.40686E-02
 0.30000E+02, 0.00000E+00, 0.70507E+02, 0.32999E+00, 0.42093E-02
 0.31000E+02, 0.00000E+00, 0.70543E+02, 0.33955E+00, 0.40912E-02
 0.32000E+02, 0.00000E+00, 0.62958E+02, 0.39692E+00, 0.34225E-02
 0.33000E+02, 0.00000E+00, 0.59706E+02, 0.41201E+00, 0.32653E-02
 0.34000E+02, 0.00000E+00, 0.86403E+02, 0.23390E+00, 0.62131E-02
 0.35000E+02, 0.00000E+00, 0.87354E+02, 0.23373E+00, 0.62341E-02
 0.36000E+02, 0.00000E+00, 0.87254E+02, 0.22997E+00, 0.63344E-02
 0.37000E+02, 0.00000E+00, 0.88494E+02, 0.22591E+00, 0.64704E-02
 0.38000E+02, 0.00000E+00, 0.91426E+02, 0.21618E+00, 0.68163E-02
 0.39000E+02, 0.00000E+00, 0.91148E+02, 0.20995E+00, 0.70133E-02
 0.40000E+02, 0.00000E+00, 0.88582E+02, 0.25820E+00, 0.56625E-02
 0.41000E+02, 0.00000E+00, 0.81242E+02, 0.28269E+00, 0.50669E-02
 0.42000E+02, 0.00000E+00, 0.76572E+02, 0.30291E+00, 0.46664E-02
 0.43000E+02, 0.00000E+00, 0.75613E+02, 0.31480E+00, 0.44778E-02
 0.44000E+02, 0.00000E+00, 0.79907E+02, 0.30490E+00, 0.46802E-02
 0.45000E+02, 0.00000E+00, 0.82787E+02, 0.29003E+00, 0.49603E-02
 0.46000E+02, 0.00000E+00, 0.84904E+02, 0.28152E+00, 0.51407E-02
 0.47000E+02, 0.00000E+00, 0.85114E+02, 0.27621E+00, 0.52425E-02
 0.48000E+02, 0.00000E+00, 0.74155E+02, 0.31120E+00, 0.45108E-02
 0.49000E+02, 0.00000E+00, 0.72123E+02, 0.32035E+00, 0.43563E-02
 0.50000E+02, 0.00000E+00, 0.75716E+02, 0.29627E+00, 0.47593E-02
 0.51000E+02, 0.00000E+00, 0.74680E+02, 0.28544E+00, 0.49252E-02
 0.52000E+02, 0.00000E+00, 0.10253E+03, 0.23138E+00, 0.65627E-02
 0.53000E+02, 0.00000E+00, 0.10557E+03, 0.23291E+00, 0.65721E-02
 0.54000E+02, 0.00000E+00, 0.11587E+03, 0.22417E+00, 0.70143E-02
 0.55000E+02, 0.00000E+00, 0.10166E+03, 0.23447E+00, 0.64610E-02
 0.56000E+02, 0.00000E+00, 0.94061E+02, 0.24854E+00, 0.59717E-02
 0.57000E+02, 0.00000E+00, 0.96364E+02, 0.24761E+00, 0.60317E-02
 0.58000E+02, 0.00000E+00, 0.17117E+03, 0.18270E+00, 0.98295E-02
 0.59000E+02, 0.00000E+00, 0.17195E+03, 0.18800E+00, 0.95693E-02
 0.60000E+02, 0.00000E+00, 0.16259E+03, 0.18777E+00, 0.93796E-02
 0.61000E+02, 0.00000E+00, 0.16153E+03, 0.18830E+00, 0.93302E-02
 0.62000E+02, 0.00000E+00, 0.16194E+03, 0.18959E+00, 0.92759E-02
 0.63000E+02, 0.00000E+00, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.64000E+02, 0.00000E+00, 0.34634E+03, 0.93436E-01, 0.26798E-01
 0.65000E+02, 0.00000E+00, 0.33757E+03, 0.92515E-01, 0.26681E-01
 0.00000E+00, 0.10000E+01, 0.64311E+02, 0.33378E+00, 0.40864E-02
 0.10000E+01, 0.10000E+01, 0.63794E+02, 0.33624E+00, 0.40503E-02
 0.20000E+01, 0.10000E+01, 0.67105E+02, 0.33618E+00, 0.40908E-02
 0.30000E+01, 0.10000E+01, 0.64821E+02, 0.35413E+00, 0.38574E-02
 0.40000E+01, 0.10000E+01, 0.62577E+02, 0.36222E+00, 0.37462E-02
 0.50000E+01, 0.10000E+01, 0.59754E+02, 0.37930E+00, 0.35475E-02
 0.60000E+01, 0.10000E+01, 0.56974E+02, 0.38944E+00, 0.34263E-02
 0.70000E+01, 0.10000E+01, 0.55049E+02, 0.40315E+00, 0.32904E-02
 0.80000E+01, 0.10000E+01, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.90000E+01, 0.10000E+01, 0.17083E+03, 0.65390E-01, 0.27443E-01
 0.10000E+02, 0.10000E+01, 0.17073E+03, 0.65406E-01, 0.27430E-01
 0.11000E+02, 0.10000E+01, 0.13548E+03, 0.12657E+00, 0.13049E-01
 0.12000E+02, 0.10000E+01, 0.13268E+03, 0.12845E+00, 0.12770E-01
 0.13000E+02, 0.10000E+01, 0.12590E+03, 0.12985E+00, 0.12422E-01
 0.14000E+02, 0.10000E+01, 0.12364E+03, 0.12733E+00, 0.12596E-01
 0.15000E+02, 0.10000E+01, 0.12225E+03, 0.12351E+00, 0.12939E-01
 0.16000E+02, 0.10000E+01, 0.11489E+03, 0.12564E+00, 0.12483E-01
 0.17000E+02, 0.10000E+01, 0.14387E+03, 0.92956E-01, 0.18132E-01
 0.18000E+02, 0.10000E+01, 0.14215E+03, 0.94172E-01, 0.17825E-01
 0.19000E+02, 0.10000E+01, 0.14389E+03, 0.92969E-01, 0.18131E-01
 0.20000E+02, 0.10000E+01, 0.12088E+03, 0.11282E+00, 0.14117E-01
 0.21000E+02, 0.10000E+01, 0.12010E+03, 0.11529E+00, 0.13787E-01
 0.22000E+02, 0.10000E+01, 0.12210E+03, 0.11277E+00, 0.14166E-01
 0.23000E+02, 0.10000E+01, 0.67071E+02, 0.38372E+00, 0.35837E-02
 0.24000E+02, 0.10000E+01, 0.72534E+02, 0.34794E+00, 0.40156E-02
 0.25000E+02, 0.10000E+01, 0.68223E+02, 0.37476E+00, 0.36818E-02
 0.26000E+02, 0.10000E+01, 0.64081E+02, 0.40614E+00, 0.33561E-02
 0.27000E+02, 0.10000E+01, 0.66219E+02, 0.39695E+00, 0.34555E-02
 0.28000E+02, 0.10000E+01, 0.64844E+02, 0.41323E+00, 0.33059E-02
 0.29000E+02, 0.10000E+01, 0.66727E+02, 0.39093E+00, 0.35140E-02
 0.30000E+02, 0.10000E+01, 0.66921E+02, 0.38580E+00, 0.35627E-02
 0.31000E+02, 0.10000E+01, 0.63463E+02, 0.40830E+00, 0.33322E-02
 0.32000E+02, 0.10000E+01, 0.60476E+02, 0.41624E+00, 0.32396E-02
 0.33000E+02, 0.10000E+01, 0.55469E+02, 0.44511E+00, 0.29840E-02
 0.34000E+02, 0.10000E+01, 0.81492E+02, 0.24505E+00, 0.58493E-02
 0.35000E+02, 0.10000E+01, 0.84577E+02, 0.23596E+00, 0.61276E-02
 0.36000E+02, 0.10000E+01, 0.90445E+02, 0.22491E+00, 0.65340E-02
 0.37000E+02, 0.10000E+01, 0.89596E+02, 0.22477E+00, 0.65230E-02
 0.38000E+02, 0.10000E+01, 0.89023E+02, 0.22411E+00, 0.65318E-02
 0.39000E+02, 0.10000E+01, 0.91407E+02, 0.21253E+00, 0.69331E-02
 0.40000E+02, 0.10000E+01, 0.60240E+02, 0.41431E+00, 0.32524E-02
 0.41000E+02, 0.10000E+01, 0.59096E+02, 0.43467E+00, 0.30895E-02
 0.42000E+02, 0.10000E+01, 0.66940E+02, 0.37372E+00, 0.36781E-02
 0.43000E+02, 0.10000E+01, 0.75108E+02, 0.32160E+00, 0.43769E-02
 0.44000E+02, 0.10000E+01, 0.77832E+02, 0.31237E+00, 0.45415E-02
 0.45000E+02, 0.10000E+01, 0.79492E+02, 0.30366E+00, 0.46938E-02
 0.46000E+02, 0.10000E+01, 0.72364E+02, 0.33897E+00, 0.41199E-02
 0.47000E+02, 0.10000E+01, 0.71811E+02, 0.33994E+00, 0.41016E-02
 0.48000E+02, 0.10000E+01, 0.67966E+02, 0.35972E+00, 0.38328E-02
 0.49000E+02, 0.10000E+01, 0.69436E+02, 0.33211E+00, 0.41693E-02
 0.50000E+02, 0.10000E+01, 0.72866E+02, 0.30280E+00, 0.46187E-02
 0.51000E+02, 0.10000E+01, 0.72018E+02, 0.29274E+00, 0.47656E-02
 0.52000E+02, 0.10000E+01, 0.95879E+02, 0.25119E+00, 0.59380E-02
 0.53000E+02, 0.10000E+01, 0.95286E+02, 0.25063E+00, 0.59416E-02
 0.54000E+02, 0.10000E+01, 0.99148E+02, 0.24341E+00, 0.61821E-02
 0.55000E+02, 0.10000E+01, 0.99862E+02, 0.24312E+00, 0.62012E-02
 0.56000E+02, 0.10000E+01, 0.97273E+02, 0.25200E+00, 0.59413E-02
 0.57000E+02, 0.10000E+01, 0.10089E+03, 0.24410E+00, 0.61934E-02
 0.58000E+02, 0.10000E+01, 0.16378E+03, 0.18524E+00, 0.95334E-02
 0.59000E+02, 0.10000E+01, 0.16363E+03, 0.18596E+00, 0.94933E-02
 0.60000E+02, 0.10000E+01, 0.16000E+03, 0.18731E+00, 0.93465E-02
 0.61000E+02, 0.10000E+01, 0.16327E+03, 0.18984E+00, 0.92915E-02
 0.62000E+02, 0.10000E+01, 0.17353E+03, 0.19402E+00, 0.93054E-02
 0.63000E+02, 0.10000E+01, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.64000E+02, 0.10000E+01, 0.36818E+03, 0.97570E-01, 0.26567E-01
 0.65000E+02, 0.10000E+01, 0.30903E+03, 0.88616E-01, 0.26554E-01
 0.00000E+00, 0.20000E+01, 0.64881E+02, 0.33507E+00, 0.40776E-02
 0.10000E+01, 0.20000E+01, 0.66586E+02, 0.33704E+00, 0.40741E-02
 0.20000E+01, 0.20000E+01, 0.67474E+02, 0.33592E+00, 0.40984E-02
 0.30000E+01, 0.20000E+01, 0.65487E+02, 0.35190E+00, 0.38895E-02
 0.40000E+01, 0.20000E+01, 0.64394E+02, 0.35198E+00, 0.38761E-02
 0.50000E+01, 0.20000E+01, 0.60393E+02, 0.37667E+00, 0.35791E-02
 0.60000E+01, 0.20000E+01, 0.57227E+02, 0.39404E+00, 0.33888E-02
 0.70000E+01, 0.20000E+01, 0.52018E+02, 0.42396E+00, 0.31000E-02
 0.80000E+01, 0.20000E+01, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.90000E+01, 0.20000E+01, 0.18745E+03, 0.67353E-01, 0.27641E-01
 0.10000E+02, 0.20000E+01, 0.25266E+03, 0.78688E-01, 0.27008E-01
 0.11000E+02, 0.20000E+01, 0.14783E+03, 0.12285E+00, 0.13851E-01
 0.12000E+02, 0.20000E+01, 0.13522E+03, 0.12799E+00, 0.12896E-01
 0.13000E+02, 0.20000E+01, 0.12261E+03, 0.13205E+00, 0.12114E-01
 0.14000E+02, 0.20000E+01, 0.11707E+03, 0.13199E+00, 0.11949E-01
 0.15000E+02, 0.20000E+01, 0.11867E+03, 0.12911E+00, 0.12266E-01
 0.16000E+02, 0.20000E+01, 0.11238E+03, 0.13111E+00, 0.11885E-01
 0.17000E+02, 0.20000E+01, 0.14845E+03, 0.93743E-01, 0.18177E-01
 0.18000E+02, 0.20000E+01, 0.15310E+03, 0.94159E-01, 0.18297E-01
 0.19000E+02, 0.20000E+01, 0.15065E+03, 0.93387E-01, 0.18342E-01
 0.20000E+02, 0.20000E+01, 0.12442E+03, 0.11406E+00, 0.14088E-01
 0.21000E+02, 0.20000E+01, 0.12128E+03, 0.11650E+00, 0.13684E-01
 0.22000E+02, 0.20000E+01, 0.12876E+03, 0.11185E+00, 0.14523E-01
 0.23000E+02, 0.20000E+01, 0.46499E+02, 0.70146E+00, 0.18418E-02
 0.24000E+02, 0.20000E+01, 0.53521E+02, 0.53629E+00, 0.24620E-02
 0.25000E+02, 0.20000E+01, 0.58591E+02, 0.45902E+00, 0.29211E-02
 0.26000E+02, 0.20000E+01, 0.64991E+02, 0.39320E+00, 0.34758E-02
 0.27000E+02, 0.20000E+01, 0.63617E+02, 0.42098E+00, 0.32333E-02
 0.28000E+02, 0.20000E+01, 0.59516E+02, 0.48404E+00, 0.27778E-02
 0.29000E+02, 0.20000E+01, 0.60361E+02, 0.45494E+00, 0.29630E-02
 0.30000E+02, 0.20000E+01, 0.61723E+02, 0.43017E+00, 0.31464E-02
 0.31000E+02, 0.20000E+01, 0.59661E+02, 0.43702E+00, 0.30780E-02
