 X,Y, TEMPERATURE, SOOT VISIBILITY, CARBON MONOXIDE VOLUME FRACTION
 m,m, C, m, mol/mol
 0.00000E+00, 0.00000E+00, 0.15239E+03, 0.18868E+00, 0.91160E-02
 0.10000E+01, 0.00000E+00, 0.15378E+03, 0.19060E+00, 0.90534E-02
 0.20000E+01, 0.00000E+00, 0.15571E+03, 0.19310E+00, 0.89768E-02
 0.30000E+01, 0.00000E+00, 0.15663E+03, 0.19352E+00, 0.89761E-02
 0.40000E+01, 0.00000E+00, 0.15789E+03, 0.19730E+00, 0.88301E-02
 0.50000E+01, 0.00000E+00, 0.15619E+03, 0.19806E+00, 0.87616E-02
 0.60000E+01, 0.00000E+00, 0.14525E+03, 0.19961E+00, 0.84722E-02
 0.70000E+01, 0.00000E+00, 0.13481E+03, 0.19899E+00, 0.82863E-02
 0.80000E+01, 0.00000E+00, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.90000E+01, 0.00000E+00, 0.18142E+03, 0.11160E+00, 0.16463E-01
 0.10000E+02, 0.00000E+00, 0.17289E+03, 0.10907E+00, 0.16529E-01
 0.11000E+02, 0.00000E+00, 0.18045E+03, 0.11623E+00, 0.15774E-01
 0.12000E+02, 0.00000E+00, 0.18106E+03, 0.11597E+00, 0.15830E-01
 0.13000E+02, 0.00000E+00, 0.17900E+03, 0.11378E+00, 0.16061E-01
 0.14000E+02, 0.00000E+00, 0.16890E+03, 0.11229E+00, 0.15911E-01
 0.15000E+02, 0.00000E+00, 0.15904E+03, 0.10877E+00, 0.16060E-01
 0.16000E+02, 0.00000E+00, 0.15325E+03, 0.10638E+00, 0.16201E-01
 0.17000E+02, 0.00000E+00, 0.16515E+03, 0.93233E-01, 0.19001E-01
 0.18000E+02, 0.00000E+00, 0.17567E+03, 0.95965E-01, 0.18903E-01
 0.19000E+02, 0.00000E+00, 0.17924E+03, 0.98639E-01, 0.18537E-01
 0.20000E+02, 0.00000E+00, 0.16514E+03, 0.10023E+00, 0.17675E-01
 0.21000E+02, 0.00000E+00, 0.17569E+03, 0.10204E+00, 0.17778E-01
 0.22000E+02, 0.00000E+00, 0.17368E+03, 0.10098E+00, 0.17884E-01
 0.23000E+02, 0.00000E+00, 0.28448E+03, 0.17816E+00, 0.12651E-01
 0.24000E+02, 0.00000E+00, 0.27038E+03, 0.20461E+00, 0.10737E-01
 0.25000E+02, 0.00000E+00, 0.25786E+03, 0.22495E+00, 0.95409E-02
 0.26000E+02, 0.00000E+00, 0.25497E+03, 0.22198E+00, 0.96161E-02
 0.27000E+02, 0.00000E+00, 0.25007E+03, 0.21720E+00, 0.97365E-02
 0.28000E+02, 0.00000E+00, 0.24691E+03, 0.21238E+00, 0.98971E-02
 0.29000E+02, 0.00000E+00, 0.23900E+03, 0.20832E+00, 0.99366E-02
 0.30000E+02, 0.00000E+00, 0.23244E+03, 0.21055E+00, 0.97057E-02
 0.31000E+02, 0.00000E+00, 0.23471E+03, 0.20832E+00, 0.98533E-02
 0.32000E+02, 0.00000E+00, 0.21974E+03, 0.20741E+00, 0.96049E-02
 0.33000E+02, 0.00000E+00, 0.20865E+03, 0.20660E+00, 0.94254E-02
 0.34000E+02, 0.00000E+00, 0.28023E+03, 0.14822E+00, 0.15090E-01
 0.35000E+02, 0.00000E+00, 0.27530E+03, 0.14807E+00, 0.14971E-01
 0.36000E+02, 0.00000E+00, 0.28103E+03, 0.14974E+00, 0.14959E-01
 0.37000E+02, 0.00000E+00, 0.27902E+03, 0.15007E+00, 0.14872E-01
 0.38000E+02, 0.00000E+00, 0.26574E+03, 0.15044E+00, 0.14478E-01
 0.39000E+02, 0.00000E+00, 0.26484E+03, 0.15218E+00, 0.14289E-01
 0.40000E+02, 0.00000E+00, 0.15552E+03, 0.34406E+00, 0.50357E-02
 0.41000E+02, 0.00000E+00, 0.16757E+03, 0.33769E+00, 0.52750E-02
 0.42000E+02, 0.00000E+00, 0.16163E+03, 0.34612E+00, 0.50772E-02
 0.43000E+02, 0.00000E+00, 0.17431E+03, 0.33582E+00, 0.53855E-02
 0.44000E+02, 0.00000E+00, 0.17777E+03, 0.33712E+00, 0.54062E-02
 0.45000E+02, 0.00000E+00, 0.18751E+03, 0.32190E+00, 0.57840E-02
 0.46000E+02, 0.00000E+00, 0.17752E+03, 0.32168E+00, 0.56625E-02
 0.47000E+02, 0.00000E+00, 0.16389E+03, 0.33715E+00, 0.52394E-02
 0.48000E+02, 0.00000E+00, 0.16449E+03, 0.33196E+00, 0.53285E-02
 0.49000E+02, 0.00000E+00, 0.15707E+03, 0.31806E+00, 0.54671E-02
 0.50000E+02, 0.00000E+00, 0.15463E+03, 0.31885E+00, 0.54225E-02
 0.51000E+02, 0.00000E+00, 0.14789E+03, 0.31719E+00, 0.53651E-02
 0.52000E+02, 0.00000E+00, 0.18429E+03, 0.17023E+00, 0.10861E-01
 0.53000E+02, 0.00000E+00, 0.14736E+03, 0.18720E+00, 0.90790E-02
 0.54000E+02, 0.00000E+00, 0.14668E+03, 0.18751E+00, 0.90495E-02
 0.55000E+02, 0.00000E+00, 0.14427E+03, 0.18495E+00, 0.91223E-02
 0.56000E+02, 0.00000E+00, 0.14670E+03, 0.18726E+00, 0.90621E-02
 0.57000E+02, 0.00000E+00, 0.14424E+03, 0.18604E+00, 0.90681E-02
 0.58000E+02, 0.00000E+00, 0.13456E+03, 0.16884E+00, 0.97600E-02
 0.59000E+02, 0.00000E+00, 0.14027E+03, 0.16915E+00, 0.98784E-02
 0.60000E+02, 0.00000E+00, 0.14586E+03, 0.16643E+00, 0.10176E-01
 0.61000E+02, 0.00000E+00, 0.14385E+03, 0.17122E+00, 0.98440E-02
 0.62000E+02, 0.00000E+00, 0.14087E+03, 0.17317E+00, 0.96634E-02
 0.63000E+02, 0.00000E+00, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.64000E+02, 0.00000E+00, 0.22417E+03, 0.78183E-01, 0.25710E-01
 0.65000E+02, 0.00000E+00, 0.20967E+03, 0.77220E-01, 0.25271E-01
 0.00000E+00, 0.10000E+01, 0.16544E+03, 0.18871E+00, 0.93937E-02
 0.10000E+01, 0.10000E+01, 0.17122E+03, 0.19629E+00, 0.91498E-02
 0.20000E+01, 0.10000E+01, 0.17212E+03, 0.19681E+00, 0.91443E-02
 0.30000E+01, 0.10000E+01, 0.16901E+03, 0.19927E+00, 0.89683E-02
 0.40000E+01, 0.10000E+01, 0.16659E+03, 0.19812E+00, 0.89710E-02
 0.50000E+01, 0.10000E+01, 0.16055E+03, 0.19912E+00, 0.88037E-02
 0.60000E+01, 0.10000E+01, 0.15617E+03, 0.20038E+00, 0.86598E-02
 0.70000E+01, 0.10000E+01, 0.14537E+03, 0.20042E+00, 0.84402E-02
 0.80000E+01, 0.10000E+01, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.90000E+01, 0.10000E+01, 0.17578E+03, 0.10988E+00, 0.16513E-01
 0.10000E+02, 0.10000E+01, 0.17760E+03, 0.11099E+00, 0.16415E-01
 0.11000E+02, 0.10000E+01, 0.18562E+03, 0.11692E+00, 0.15860E-01
 0.12000E+02, 0.10000E+01, 0.18843E+03, 0.11514E+00, 0.16203E-01
 0.13000E+02, 0.10000E+01, 0.18250E+03, 0.11392E+00, 0.16166E-01
 0.14000E+02, 0.10000E+01, 0.17252E+03, 0.11143E+00, 0.16166E-01
 0.15000E+02, 0.10000E+01, 0.16806E+03, 0.10882E+00, 0.16387E-01
 0.16000E+02, 0.10000E+01, 0.16036E+03, 0.10582E+00, 0.16558E-01
 0.17000E+02, 0.10000E+01, 0.19098E+03, 0.10411E+00, 0.18019E-01
 0.18000E+02, 0.10000E+01, 0.18463E+03, 0.98561E-01, 0.18773E-01
 0.19000E+02, 0.10000E+01, 0.20009E+03, 0.10755E+00, 0.17785E-01
 0.20000E+02, 0.10000E+01, 0.17388E+03, 0.10168E+00, 0.17769E-01
 0.21000E+02, 0.10000E+01, 0.18532E+03, 0.10386E+00, 0.17842E-01
 0.22000E+02, 0.10000E+01, 0.18650E+03, 0.10357E+00, 0.17937E-01
 0.23000E+02, 0.10000E+01, 0.24599E+03, 0.20062E+00, 0.10459E-01
 0.24000E+02, 0.10000E+01, 0.25784E+03, 0.20965E+00, 0.10237E-01
 0.25000E+02, 0.10000E+01, 0.24816E+03, 0.21817E+00, 0.96576E-02
 0.26000E+02, 0.10000E+01, 0.23379E+03, 0.23236E+00, 0.88180E-02
 0.27000E+02, 0.10000E+01, 0.21720E+03, 0.24005E+00, 0.82564E-02
 0.28000E+02, 0.10000E+01, 0.20998E+03, 0.24066E+00, 0.81141E-02
 0.29000E+02, 0.10000E+01, 0.21128E+03, 0.23337E+00, 0.83902E-02
 0.30000E+02, 0.10000E+01, 0.23801E+03, 0.21263E+00, 0.97165E-02
 0.31000E+02, 0.10000E+01, 0.23308E+03, 0.21334E+00, 0.95906E-02
 0.32000E+02, 0.10000E+01, 0.21374E+03, 0.20714E+00, 0.95006E-02
 0.33000E+02, 0.10000E+01, 0.20625E+03, 0.20357E+00, 0.95186E-02
 0.34000E+02, 0.10000E+01, 0.23714E+03, 0.14574E+00, 0.14152E-01
 0.35000E+02, 0.10000E+01, 0.23476E+03, 0.15419E+00, 0.13314E-01
 0.36000E+02, 0.10000E+01, 0.25388E+03, 0.15763E+00, 0.13514E-01
 0.37000E+02, 0.10000E+01, 0.27049E+03, 0.15904E+00, 0.13816E-01
 0.38000E+02, 0.10000E+01, 0.26550E+03, 0.15667E+00, 0.13896E-01
 0.39000E+02, 0.10000E+01, 0.28985E+03, 0.15474E+00, 0.14706E-01
 0.40000E+02, 0.10000E+01, 0.98619E+02, 0.45792E+00, 0.32814E-02
 0.41000E+02, 0.10000E+01, 0.11780E+03, 0.39253E+00, 0.40255E-02
 0.42000E+02, 0.10000E+01, 0.14133E+03, 0.36682E+00, 0.45669E-02
 0.43000E+02, 0.10000E+01, 0.14630E+03, 0.36545E+00, 0.46390E-02
 0.44000E+02, 0.10000E+01, 0.14716E+03, 0.35916E+00, 0.47300E-02
 0.45000E+02, 0.10000E+01, 0.16170E+03, 0.33773E+00, 0.52042E-02
 0.46000E+02, 0.10000E+01, 0.14911E+03, 0.35011E+00, 0.48748E-02
 0.47000E+02, 0.10000E+01, 0.15047E+03, 0.34586E+00, 0.49505E-02
 0.48000E+02, 0.10000E+01, 0.15350E+03, 0.33883E+00, 0.50894E-02
 0.49000E+02, 0.10000E+01, 0.15315E+03, 0.33469E+00, 0.51482E-02
 0.50000E+02, 0.10000E+01, 0.15878E+03, 0.32008E+00, 0.54542E-02
 0.51000E+02, 0.10000E+01, 0.14641E+03, 0.31902E+00, 0.53156E-02
 0.52000E+02, 0.10000E+01, 0.13694E+03, 0.18984E+00, 0.87309E-02
 0.53000E+02, 0.10000E+01, 0.13594E+03, 0.19020E+00, 0.86934E-02
 0.54000E+02, 0.10000E+01, 0.14133E+03, 0.19274E+00, 0.86917E-02
 0.55000E+02, 0.10000E+01, 0.14890E+03, 0.19050E+00, 0.89546E-02
 0.56000E+02, 0.10000E+01, 0.15061E+03, 0.18852E+00, 0.90853E-02
