 X,Y, TEMPERATURE, SOOT VISIBILITY, CARBON MONOXIDE VOLUME FRACTION
 m,m, C, m, mol/mol
 0.00000E+00, 0.00000E+00, 0.56161E+02, 0.34754E+00, 0.38299E-02
 0.10000E+01, 0.00000E+00, 0.55834E+02, 0.36277E+00, 0.36654E-02
 0.20000E+01, 0.00000E+00, 0.52278E+02, 0.43649E+00, 0.30134E-02
 0.30000E+01, 0.00000E+00, 0.49118E+02, 0.44270E+00, 0.29423E-02
 0.40000E+01, 0.00000E+00, 0.47869E+02, 0.45079E+00, 0.28783E-02
 0.50000E+01, 0.00000E+00, 0.47851E+02, 0.46850E+00, 0.27693E-02
 0.60000E+01, 0.00000E+00, 0.45389E+02, 0.49894E+00, 0.25804E-02
 0.70000E+01, 0.00000E+00, 0.46725E+02, 0.51569E+00, 0.25071E-02
 0.80000E+01, 0.00000E+00, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.90000E+01, 0.00000E+00, 0.14911E+03, 0.90480E-01, 0.18863E-01
 0.10000E+02, 0.00000E+00, 0.12232E+03, 0.89320E-01, 0.17895E-01
 0.11000E+02, 0.00000E+00, 0.90733E+02, 0.24851E+00, 0.59183E-02
 0.12000E+02, 0.00000E+00, 0.89800E+02, 0.25513E+00, 0.57500E-02
 0.13000E+02, 0.00000E+00, 0.91266E+02, 0.24370E+00, 0.60440E-02
 0.14000E+02, 0.00000E+00, 0.85546E+02, 0.24938E+00, 0.58137E-02
 0.15000E+02, 0.00000E+00, 0.76190E+02, 0.27049E+00, 0.52200E-02
 0.16000E+02, 0.00000E+00, 0.70398E+02, 0.28018E+00, 0.49560E-02
 0.17000E+02, 0.00000E+00, 0.10955E+03, 0.13403E+00, 0.11541E-01
 0.18000E+02, 0.00000E+00, 0.12038E+03, 0.13424E+00, 0.11849E-01
 0.19000E+02, 0.00000E+00, 0.11712E+03, 0.13068E+00, 0.12071E-01
 0.20000E+02, 0.00000E+00, 0.10043E+03, 0.17908E+00, 0.84320E-02
