 X,Y, TEMPERATURE, SOOT VISIBILITY, CARBON MONOXIDE VOLUME FRACTION
 m,m, C, m, mol/mol
 0.00000E+00, 0.00000E+00, 0.74343E+02, 0.28761E+00, 0.48834E-02
 0.10000E+01, 0.00000E+00, 0.75635E+02, 0.28814E+00, 0.48925E-02
 0.20000E+01, 0.00000E+00, 0.76326E+02, 0.28841E+00, 0.48975E-02
 0.30000E+01, 0.00000E+00, 0.73067E+02, 0.29532E+00, 0.47384E-02
 0.40000E+01, 0.00000E+00, 0.73149E+02, 0.29821E+00, 0.46936E-02
 0.50000E+01, 0.00000E+00, 0.72138E+02, 0.30219E+00, 0.46183E-02
 0.60000E+01, 0.00000E+00, 0.68305E+02, 0.33024E+00, 0.41791E-02
 0.70000E+01, 0.00000E+00, 0.68695E+02, 0.34561E+00, 0.39978E-02
 0.80000E+01, 0.00000E+00, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.90000E+01, 0.00000E+00, 0.19293E+03, 0.66849E-01, 0.28180E-01
 0.10000E+02, 0.00000E+00, 0.18632E+03, 0.66057E-01, 0.28114E-01
 0.11000E+02, 0.00000E+00, 0.15308E+03, 0.11597E+00, 0.14855E-01
 0.12000E+02, 0.00000E+00, 0.15202E+03, 0.11772E+00, 0.14597E-01
 0.13000E+02, 0.00000E+00, 0.15168E+03, 0.11443E+00, 0.15005E-01
 0.14000E+02, 0.00000E+00, 0.14500E+03, 0.11680E+00, 0.14470E-01
 0.15000E+02, 0.00000E+00, 0.13785E+03, 0.11696E+00, 0.14203E-01
 0.16000E+02, 0.00000E+00, 0.12089E+03, 0.11459E+00, 0.13899E-01
 0.17000E+02, 0.00000E+00, 0.13703E+03, 0.92125E-01, 0.17996E-01
 0.18000E+02, 0.00000E+00, 0.13416E+03, 0.92183E-01, 0.17859E-01
 0.19000E+02, 0.00000E+00, 0.13106E+03, 0.90555E-01, 0.18042E-01
 0.20000E+02, 0.00000E+00, 0.11550E+03, 0.11291E+00, 0.13912E-01
 0.21000E+02, 0.00000E+00, 0.12901E+03, 0.11306E+00, 0.14377E-01
 0.22000E+02, 0.00000E+00, 0.12694E+03, 0.11002E+00, 0.14699E-01
 0.23000E+02, 0.00000E+00, 0.58618E+02, 0.46136E+00, 0.29065E-02
