 X,Y, TEMPERATURE, SOOT VISIBILITY, CARBON MONOXIDE VOLUME FRACTION
 m,m, C, m, mol/mol
 0.00000E+00, 0.00000E+00, 0.12178E+03, 0.27757E+00, 0.57509E-02
 0.10000E+01, 0.00000E+00, 0.11230E+03, 0.28627E+00, 0.54420E-02
 0.20000E+01, 0.00000E+00, 0.10838E+03, 0.28683E+00, 0.53763E-02
 0.30000E+01, 0.00000E+00, 0.10743E+03, 0.28641E+00, 0.53708E-02
 0.40000E+01, 0.00000E+00, 0.10627E+03, 0.28710E+00, 0.53415E-02
 0.50000E+01, 0.00000E+00, 0.10721E+03, 0.28909E+00, 0.53179E-02
 0.60000E+01, 0.00000E+00, 0.10422E+03, 0.28837E+00, 0.52894E-02
 0.70000E+01, 0.00000E+00, 0.99979E+02, 0.28571E+00, 0.52785E-02
 0.80000E+01, 0.00000E+00, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.90000E+01, 0.00000E+00, 0.26523E+03, 0.95955E-01, 0.22678E-01
 0.10000E+02, 0.00000E+00, 0.26624E+03, 0.96502E-01, 0.22591E-01
 0.11000E+02, 0.00000E+00, 0.37814E+03, 0.94326E-01, 0.27907E-01
 0.12000E+02, 0.00000E+00, 0.36896E+03, 0.91406E-01, 0.28393E-01
 0.13000E+02, 0.00000E+00, 0.34684E+03, 0.93182E-01, 0.26893E-01
 0.14000E+02, 0.00000E+00, 0.30438E+03, 0.95255E-01, 0.24506E-01
 0.15000E+02, 0.00000E+00, 0.27544E+03, 0.93773E-01, 0.23646E-01
 0.16000E+02, 0.00000E+00, 0.25270E+03, 0.93056E-01, 0.22840E-01
 0.17000E+02, 0.00000E+00, 0.19604E+03, 0.99316E-01, 0.19095E-01
 0.18000E+02, 0.00000E+00, 0.21470E+03, 0.10389E+00, 0.18979E-01
 0.19000E+02, 0.00000E+00, 0.19935E+03, 0.10027E+00, 0.19046E-01
 0.20000E+02, 0.00000E+00, 0.19310E+03, 0.10437E+00, 0.18056E-01
 0.21000E+02, 0.00000E+00, 0.21073E+03, 0.10688E+00, 0.18298E-01
 0.22000E+02, 0.00000E+00, 0.21691E+03, 0.10634E+00, 0.18626E-01
 0.23000E+02, 0.00000E+00, 0.25791E+03, 0.19793E+00, 0.10844E-01
 0.24000E+02, 0.00000E+00, 0.26286E+03, 0.20394E+00, 0.10623E-01
 0.25000E+02, 0.00000E+00, 0.25333E+03, 0.22934E+00, 0.92784E-02
 0.26000E+02, 0.00000E+00, 0.24360E+03, 0.24233E+00, 0.86190E-02
 0.27000E+02, 0.00000E+00, 0.24249E+03, 0.24218E+00, 0.86058E-02
 0.28000E+02, 0.00000E+00, 0.24006E+03, 0.23447E+00, 0.88469E-02
 0.29000E+02, 0.00000E+00, 0.24018E+03, 0.22271E+00, 0.93161E-02
 0.30000E+02, 0.00000E+00, 0.22950E+03, 0.22701E+00, 0.89497E-02
 0.31000E+02, 0.00000E+00, 0.22367E+03, 0.22782E+00, 0.88143E-02
 0.32000E+02, 0.00000E+00, 0.22506E+03, 0.22710E+00, 0.88669E-02
 0.33000E+02, 0.00000E+00, 0.21485E+03, 0.22279E+00, 0.88532E-02
 0.34000E+02, 0.00000E+00, 0.38242E+03, 0.10710E+00, 0.24741E-01
 0.35000E+02, 0.00000E+00, 0.35642E+03, 0.11004E+00, 0.23125E-01
 0.36000E+02, 0.00000E+00, 0.33212E+03, 0.11237E+00, 0.21771E-01
 0.37000E+02, 0.00000E+00, 0.32935E+03, 0.11208E+00, 0.21727E-01
 0.38000E+02, 0.00000E+00, 0.33596E+03, 0.10643E+00, 0.23131E-01
 0.39000E+02, 0.00000E+00, 0.33127E+03, 0.10144E+00, 0.24084E-01
 0.40000E+02, 0.00000E+00, 0.33656E+03, 0.16246E+00, 0.15169E-01
 0.41000E+02, 0.00000E+00, 0.32023E+03, 0.17775E+00, 0.13493E-01
 0.42000E+02, 0.00000E+00, 0.28913E+03, 0.18682E+00, 0.12165E-01
 0.43000E+02, 0.00000E+00, 0.26145E+03, 0.19641E+00, 0.11001E-01
 0.44000E+02, 0.00000E+00, 0.24706E+03, 0.20759E+00, 0.10129E-01
 0.45000E+02, 0.00000E+00, 0.26660E+03, 0.20600E+00, 0.10590E-01
 0.46000E+02, 0.00000E+00, 0.27690E+03, 0.20109E+00, 0.11056E-01
 0.47000E+02, 0.00000E+00, 0.28556E+03, 0.18858E+00, 0.11975E-01
 0.48000E+02, 0.00000E+00, 0.28930E+03, 0.17790E+00, 0.12779E-01
 0.49000E+02, 0.00000E+00, 0.27943E+03, 0.16839E+00, 0.13263E-01
 0.50000E+02, 0.00000E+00, 0.25857E+03, 0.17200E+00, 0.12495E-01
 0.51000E+02, 0.00000E+00, 0.22307E+03, 0.18662E+00, 0.10747E-01
 0.52000E+02, 0.00000E+00, 0.28909E+03, 0.11186E+00, 0.20315E-01
 0.53000E+02, 0.00000E+00, 0.29538E+03, 0.96297E-01, 0.23863E-01
 0.54000E+02, 0.00000E+00, 0.30446E+03, 0.95398E-01, 0.24472E-01
 0.55000E+02, 0.00000E+00, 0.29743E+03, 0.93512E-01, 0.24662E-01
 0.56000E+02, 0.00000E+00, 0.31938E+03, 0.99929E-01, 0.23966E-01
 0.57000E+02, 0.00000E+00, 0.30622E+03, 0.97270E-01, 0.24075E-01
 0.58000E+02, 0.00000E+00, 0.22203E+03, 0.10025E+00, 0.19965E-01
 0.59000E+02, 0.00000E+00, 0.22564E+03, 0.10082E+00, 0.19996E-01
 0.60000E+02, 0.00000E+00, 0.22967E+03, 0.10230E+00, 0.19866E-01
 0.61000E+02, 0.00000E+00, 0.22473E+03, 0.10099E+00, 0.19926E-01
 0.62000E+02, 0.00000E+00, 0.22933E+03, 0.10281E+00, 0.19755E-01
 0.63000E+02, 0.00000E+00, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.64000E+02, 0.00000E+00, 0.18806E+03, 0.17780E+00, 0.10484E-01
 0.65000E+02, 0.00000E+00, 0.17857E+03, 0.17157E+00, 0.10642E-01
 0.00000E+00, 0.10000E+01, 0.13053E+03, 0.27553E+00, 0.59215E-02
 0.10000E+01, 0.10000E+01, 0.11363E+03, 0.29069E+00, 0.53778E-02
 0.20000E+01, 0.10000E+01, 0.12114E+03, 0.28750E+00, 0.55431E-02
 0.30000E+01, 0.10000E+01, 0.11719E+03, 0.29004E+00, 0.54396E-02
 0.40000E+01, 0.10000E+01, 0.11440E+03, 0.29106E+00, 0.53817E-02
 0.50000E+01, 0.10000E+01, 0.11069E+03, 0.29180E+00, 0.53167E-02
 0.60000E+01, 0.10000E+01, 0.99071E+02, 0.29419E+00, 0.51139E-02
 0.70000E+01, 0.10000E+01, 0.94430E+02, 0.29090E+00, 0.51073E-02
 0.80000E+01, 0.10000E+01, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.90000E+01, 0.10000E+01, 0.23481E+03, 0.91264E-01, 0.22496E-01
 0.10000E+02, 0.10000E+01, 0.23425E+03, 0.91417E-01, 0.22434E-01
 0.11000E+02, 0.10000E+01, 0.40178E+03, 0.10236E+00, 0.26650E-01
 0.12000E+02, 0.10000E+01, 0.37022E+03, 0.10376E+00, 0.25062E-01
 0.13000E+02, 0.10000E+01, 0.37048E+03, 0.10332E+00, 0.25178E-01
 0.14000E+02, 0.10000E+01, 0.32338E+03, 0.10582E+00, 0.22785E-01
 0.15000E+02, 0.10000E+01, 0.29319E+03, 0.10084E+00, 0.22700E-01
 0.16000E+02, 0.10000E+01, 0.26213E+03, 0.97985E-01, 0.22080E-01
 0.17000E+02, 0.10000E+01, 0.20163E+03, 0.99956E-01, 0.19198E-01
 0.18000E+02, 0.10000E+01, 0.22040E+03, 0.10516E+00, 0.18970E-01
 0.19000E+02, 0.10000E+01, 0.21727E+03, 0.10457E+00, 0.18956E-01
 0.20000E+02, 0.10000E+01, 0.22131E+03, 0.10746E+00, 0.18598E-01
 0.21000E+02, 0.10000E+01, 0.22914E+03, 0.10963E+00, 0.18518E-01
 0.22000E+02, 0.10000E+01, 0.22671E+03, 0.10885E+00, 0.18561E-01
 0.23000E+02, 0.10000E+01, 0.22032E+03, 0.25086E+00, 0.79506E-02
 0.24000E+02, 0.10000E+01, 0.24352E+03, 0.21996E+00, 0.94937E-02
 0.25000E+02, 0.10000E+01, 0.23970E+03, 0.23624E+00, 0.87743E-02
 0.26000E+02, 0.10000E+01, 0.23931E+03, 0.24206E+00, 0.85568E-02
 0.27000E+02, 0.10000E+01, 0.21176E+03, 0.25893E+00, 0.75691E-02
 0.28000E+02, 0.10000E+01, 0.20446E+03, 0.26628E+00, 0.72496E-02
 0.29000E+02, 0.10000E+01, 0.20843E+03, 0.25932E+00, 0.75062E-02
 0.30000E+02, 0.10000E+01, 0.21038E+03, 0.24988E+00, 0.78212E-02
