 X,Y, TEMPERATURE, SOOT VISIBILITY, CARBON MONOXIDE VOLUME FRACTION
 m,m, C, m, mol/mol
 0.00000E+00, 0.00000E+00, 0.94006E+02, 0.17144E+00, 0.86560E-02
 0.10000E+01, 0.00000E+00, 0.97390E+02, 0.17598E+00, 0.85103E-02
 0.20000E+01, 0.00000E+00, 0.99308E+02, 0.18135E+00, 0.83011E-02
 0.30000E+01, 0.00000E+00, 0.98895E+02, 0.18858E+00, 0.79741E-02
 0.40000E+01, 0.00000E+00, 0.95914E+02, 0.18980E+00, 0.78594E-02
 0.50000E+01, 0.00000E+00, 0.93589E+02, 0.19101E+00, 0.77601E-02
 0.60000E+01, 0.00000E+00, 0.87476E+02, 0.19062E+00, 0.76467E-02
 0.70000E+01, 0.00000E+00, 0.84872E+02, 0.19470E+00, 0.74324E-02
 0.80000E+01, 0.00000E+00, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.90000E+01, 0.00000E+00, 0.16561E+03, 0.61617E-01, 0.28781E-01
 0.10000E+02, 0.00000E+00, 0.16731E+03, 0.61933E-01, 0.28745E-01
 0.11000E+02, 0.00000E+00, 0.24221E+03, 0.12331E+00, 0.16892E-01
 0.12000E+02, 0.00000E+00, 0.23318E+03, 0.12382E+00, 0.16528E-01
 0.13000E+02, 0.00000E+00, 0.21500E+03, 0.12296E+00, 0.16046E-01
 0.14000E+02, 0.00000E+00, 0.19347E+03, 0.12134E+00, 0.15542E-01
 0.15000E+02, 0.00000E+00, 0.17419E+03, 0.11886E+00, 0.15212E-01
 0.16000E+02, 0.00000E+00, 0.15592E+03, 0.11576E+00, 0.14981E-01
 0.17000E+02, 0.00000E+00, 0.19027E+03, 0.83288E-01, 0.22489E-01
 0.18000E+02, 0.00000E+00, 0.20633E+03, 0.86457E-01, 0.22416E-01
 0.19000E+02, 0.00000E+00, 0.19743E+03, 0.84452E-01, 0.22522E-01
 0.20000E+02, 0.00000E+00, 0.16939E+03, 0.98330E-01, 0.18190E-01
 0.21000E+02, 0.00000E+00, 0.17476E+03, 0.99484E-01, 0.18198E-01
 0.22000E+02, 0.00000E+00, 0.17071E+03, 0.98617E-01, 0.18192E-01
 0.23000E+02, 0.00000E+00, 0.23520E+03, 0.17273E+00, 0.11895E-01
 0.24000E+02, 0.00000E+00, 0.22481E+03, 0.18895E+00, 0.10652E-01
 0.25000E+02, 0.00000E+00, 0.23473E+03, 0.18995E+00, 0.10807E-01
 0.26000E+02, 0.00000E+00, 0.23201E+03, 0.19447E+00, 0.10499E-01
 0.27000E+02, 0.00000E+00, 0.20740E+03, 0.21225E+00, 0.91510E-02
 0.28000E+02, 0.00000E+00, 0.20071E+03, 0.21056E+00, 0.90959E-02
 0.29000E+02, 0.00000E+00, 0.18746E+03, 0.21287E+00, 0.87457E-02
 0.30000E+02, 0.00000E+00, 0.18878E+03, 0.21029E+00, 0.88783E-02
 0.31000E+02, 0.00000E+00, 0.18390E+03, 0.21251E+00, 0.86928E-02
 0.32000E+02, 0.00000E+00, 0.18248E+03, 0.21074E+00, 0.87385E-02
 0.33000E+02, 0.00000E+00, 0.16736E+03, 0.21106E+00, 0.84357E-02
 0.34000E+02, 0.00000E+00, 0.29404E+03, 0.12058E+00, 0.19012E-01
 0.35000E+02, 0.00000E+00, 0.30611E+03, 0.12092E+00, 0.19362E-01
 0.36000E+02, 0.00000E+00, 0.31154E+03, 0.12174E+00, 0.19412E-01
 0.37000E+02, 0.00000E+00, 0.32770E+03, 0.11759E+00, 0.20652E-01
 0.38000E+02, 0.00000E+00, 0.30506E+03, 0.11454E+00, 0.20404E-01
 0.39000E+02, 0.00000E+00, 0.27920E+03, 0.11214E+00, 0.19908E-01
 0.40000E+02, 0.00000E+00, 0.31964E+03, 0.15383E+00, 0.15575E-01
 0.41000E+02, 0.00000E+00, 0.30011E+03, 0.17768E+00, 0.13040E-01
 0.42000E+02, 0.00000E+00, 0.28053E+03, 0.19343E+00, 0.11569E-01
 0.43000E+02, 0.00000E+00, 0.26464E+03, 0.19889E+00, 0.10929E-01
 0.44000E+02, 0.00000E+00, 0.25193E+03, 0.20412E+00, 0.10397E-01
 0.45000E+02, 0.00000E+00, 0.28081E+03, 0.19500E+00, 0.11482E-01
 0.46000E+02, 0.00000E+00, 0.29214E+03, 0.17875E+00, 0.12782E-01
 0.47000E+02, 0.00000E+00, 0.30101E+03, 0.16285E+00, 0.14250E-01
 0.48000E+02, 0.00000E+00, 0.28902E+03, 0.15986E+00, 0.14214E-01
 0.49000E+02, 0.00000E+00, 0.25680E+03, 0.16064E+00, 0.13334E-01
 0.50000E+02, 0.00000E+00, 0.22613E+03, 0.16760E+00, 0.12040E-01
 0.51000E+02, 0.00000E+00, 0.23282E+03, 0.15293E+00, 0.13373E-01
 0.52000E+02, 0.00000E+00, 0.24205E+03, 0.11243E+00, 0.18521E-01
 0.53000E+02, 0.00000E+00, 0.25244E+03, 0.10145E+00, 0.20939E-01
 0.54000E+02, 0.00000E+00, 0.25551E+03, 0.10315E+00, 0.20715E-01
 0.55000E+02, 0.00000E+00, 0.25149E+03, 0.97029E-01, 0.21854E-01
 0.56000E+02, 0.00000E+00, 0.24901E+03, 0.10386E+00, 0.20321E-01
 0.57000E+02, 0.00000E+00, 0.24816E+03, 0.11934E+00, 0.17656E-01
 0.58000E+02, 0.00000E+00, 0.17983E+03, 0.12299E+00, 0.14886E-01
 0.59000E+02, 0.00000E+00, 0.18308E+03, 0.12063E+00, 0.15287E-01
 0.60000E+02, 0.00000E+00, 0.17691E+03, 0.11677E+00, 0.15579E-01
 0.61000E+02, 0.00000E+00, 0.17369E+03, 0.11482E+00, 0.15730E-01
 0.62000E+02, 0.00000E+00, 0.17983E+03, 0.12160E+00, 0.15056E-01
 0.63000E+02, 0.00000E+00, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.64000E+02, 0.00000E+00, 0.19583E+03, 0.32316E+00, 0.58656E-02
 0.65000E+02, 0.00000E+00, 0.18425E+03, 0.31256E+00, 0.59148E-02
 0.00000E+00, 0.10000E+01, 0.10058E+03, 0.18444E+00, 0.81901E-02
 0.10000E+01, 0.10000E+01, 0.10142E+03, 0.19103E+00, 0.79253E-02
 0.20000E+01, 0.10000E+01, 0.99637E+02, 0.19118E+00, 0.78813E-02
 0.30000E+01, 0.10000E+01, 0.97745E+02, 0.19380E+00, 0.77355E-02
 0.40000E+01, 0.10000E+01, 0.97864E+02, 0.19361E+00, 0.77453E-02
 0.50000E+01, 0.10000E+01, 0.93299E+02, 0.19420E+00, 0.76267E-02
