 X,Y, TEMPERATURE, SOOT VISIBILITY, CARBON MONOXIDE VOLUME FRACTION
 m,m, C, m, mol/mol
 0.00000E+00, 0.00000E+00, 0.26895E+03, 0.11151E+00, 0.19648E-01
 0.10000E+01, 0.00000E+00, 0.27279E+03, 0.11627E+00, 0.18978E-01
 0.20000E+01, 0.00000E+00, 0.26387E+03, 0.11491E+00, 0.18890E-01
 0.30000E+01, 0.00000E+00, 0.24865E+03, 0.11433E+00, 0.18447E-01
 0.40000E+01, 0.00000E+00, 0.24919E+03, 0.11544E+00, 0.18289E-01
 0.50000E+01, 0.00000E+00, 0.24482E+03, 0.11661E+00, 0.17953E-01
 0.60000E+01, 0.00000E+00, 0.24667E+03, 0.11758E+00, 0.17869E-01
 0.70000E+01, 0.00000E+00, 0.24039E+03, 0.11659E+00, 0.17803E-01
 0.80000E+01, 0.00000E+00, 0.22000E+02, 0.30000E+02, 0.00000E+00
 0.90000E+01, 0.00000E+00, 0.17041E+03, 0.22546E+00, 0.79516E-02
 0.10000E+02, 0.00000E+00, 0.16438E+03, 0.21989E+00, 0.80422E-02
 0.11000E+02, 0.00000E+00, 0.53700E+03, 0.30000E+02, 0.49275E-20
 0.12000E+02, 0.00000E+00, 0.63138E+03, 0.30000E+02, 0.46643E-20
 0.13000E+02, 0.00000E+00, 0.67124E+03, 0.30000E+02, 0.26630E-20
 0.14000E+02, 0.00000E+00, 0.64917E+03, 0.30000E+02, 0.19563E-20
 0.15000E+02, 0.00000E+00, 0.58603E+03, 0.30000E+02, 0.10201E-20
 0.16000E+02, 0.00000E+00, 0.51538E+03, 0.30000E+02, 0.85211E-21
 0.17000E+02, 0.00000E+00, 0.18769E+03, 0.13103E+00, 0.14215E-01
 0.18000E+02, 0.00000E+00, 0.19566E+03, 0.13694E+00, 0.13837E-01
 0.19000E+02, 0.00000E+00, 0.18003E+03, 0.13053E+00, 0.14032E-01
 0.20000E+02, 0.00000E+00, 0.16667E+03, 0.11165E+00, 0.15921E-01
 0.21000E+02, 0.00000E+00, 0.18206E+03, 0.11907E+00, 0.15451E-01
 0.22000E+02, 0.00000E+00, 0.17424E+03, 0.11751E+00, 0.15388E-01
 0.23000E+02, 0.00000E+00, 0.32392E+03, 0.12225E+00, 0.19741E-01
 0.24000E+02, 0.00000E+00, 0.38832E+03, 0.12931E+00, 0.20676E-01
 0.25000E+02, 0.00000E+00, 0.38484E+03, 0.13217E+00, 0.20122E-01
 0.26000E+02, 0.00000E+00, 0.36965E+03, 0.14140E+00, 0.18373E-01
