s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"Temp00","Temp01","Temp02","Temp03","Temp04","Temp05","Temp06","Temp07","Temp08","Temp09","Temp10","Temp11","Temp12","Temp13","Temp14","Temp15","Temp16","Temp17","Temp18","Temp19","Temp20","Temp21","Temp22","Temp23","Temp24","Temp25","Temp26","Temp27","Temp28","Temp29","Temp30","Temp31","Temp32","Temp33","Temp34","Temp35","Temp36","Temp37","Temp38","Temp39","Temp40","Temp41","Temp42","Temp43","Temp44","Temp45","Temp46","Temp47","Temp48","Temp49","Temp50","Temp51","Temp52","Temp53","Temp54","Temp55","Temp56","Temp57","Temp58","Temp59","Temp60","Temp61","Temp62","Temp63","Temp64","Temp65","Temp66","Temp67","Temp68","Temp69","CO00","CO01","CO02","CO03","CO04","CO05","CO06","CO07","CO08","CO09","CO10","CO11","CO12","CO13","CO14","CO15","CO16","CO17","CO18","CO19","CO20","CO21","CO22","CO23","CO24","CO25","CO26","CO27","CO28","CO29","CO30","CO31","CO32","CO33","CO34","CO35","CO36","CO37","CO38","CO39","CO40","CO41","CO42","CO43","CO44","CO45","CO46","CO47","CO48","CO49","CO50","CO51","CO52","CO53","CO54","CO55","CO56","CO57","CO58","CO59","CO60","CO61","CO62","CO63","CO64","CO65","CO66","CO67","CO68","CO69"
 0.0000000E+000, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001, 2.2000000E+001
 1.0141199E+000, 2.2000005E+001, 2.2000000E+001, 2.2000004E+001, 2.2000001E+001, 2.1981943E+001, 2.2001815E+001, 2.2000377E+001, 2.2000019E+001, 2.1999991E+001, 2.2000035E+001, 2.2000025E+001, 2.2000022E+001, 2.1999981E+001, 2.1999985E+001, 2.2000801E+001, 2.2000006E+001, 2.2000017E+001, 2.1999995E+001, 2.1999988E+001, 2.1999990E+001, 2.1568823E+001, 2.2000001E+001, 2.1130617E+001, 1.2407935E+001, 1.8476954E+001, 1.5655115E+001, 2.1616565E+001, 2.2000000E+001, 2.1999993E+001, 2.2000004E+001, 2.0897831E+001, 2.2000016E+001, 2.1497505E+001, 1.2420823E+001, 1.6266931E+001, 1.1175609E+001, 2.0895607E+001, 2.2000021E+001, 2.1999979E+001, 2.1999607E+001, 2.1999363E+001, 2.2000000E+001, 2.1999749E+001, 2.1999119E+001, 2.1999767E+001, 2.1996127E+001, 2.1998442E+001, 2.2000004E+001, 2.2000002E+001, 2.1916890E+001, 2.1999967E+001, 2.2000001E+001, 2.1999996E+001, 2.1999981E+001, 2.2000005E+001, 2.1999990E+001, 2.1999986E+001, 2.2000007E+001, 2.1999985E+001, 2.1999976E+001, 2.2121026E+001, 2.2000007E+001, 2.1999987E+001, 2.2000003E+001, 2.2000003E+001, 2.1999984E+001, 2.1999999E+001, 2.2185913E+001, 2.1999982E+001, 2.1999988E+001, 2.2000005E+001, 2.2000000E+001, 2.2000004E+001, 2.2000001E+001, 2.1981943E+001, 2.2001815E+001, 2.2000377E+001, 2.2000019E+001, 2.1999991E+001, 2.2000035E+001, 2.1999990E+001, 2.1999995E+001, 2.1999988E+001, 2.2000017E+001, 2.2000006E+001, 2.2000801E+001, 2.1999985E+001, 2.2000025E+001, 2.1999981E+001, 2.2000022E+001, 2.2000004E+001, 2.2000000E+001, 2.1999993E+001, 2.1616565E+001, 1.5655115E+001, 1.8476954E+001, 1.2407935E+001, 2.1568823E+001, 2.1130617E+001, 2.2000001E+001, 2.1999607E+001, 2.2000021E+001, 2.1999979E+001, 2.0895607E+001, 1.1175609E+001, 1.6266931E+001, 1.2420823E+001, 2.0897831E+001, 2.1497505E+001, 2.2000016E+001, 2.1916890E+001, 2.2000004E+001, 2.2000002E+001, 2.1998442E+001, 2.1996127E+001, 2.1999767E+001, 2.1999119E+001, 2.1999363E+001, 2.1999749E+001, 2.2000000E+001, 2.1999976E+001, 2.2000007E+001, 2.1999985E+001, 2.1999986E+001, 2.1999990E+001, 2.2000005E+001, 2.1999981E+001, 2.1999967E+001, 2.1999996E+001, 2.2000001E+001, 2.1999988E+001, 2.2185913E+001, 2.1999982E+001, 2.1999999E+001, 2.1999984E+001, 2.2000003E+001, 2.2000003E+001, 2.2121026E+001, 2.1999987E+001, 2.2000007E+001
 2.0050518E+000, 2.2000007E+001, 2.2000010E+001, 2.2000039E+001, 2.2000015E+001, 2.1888329E+001, 2.2023407E+001, 2.2009518E+001, 2.2000063E+001, 2.1999971E+001, 2.2001130E+001, 2.2000131E+001, 2.2000041E+001, 2.1999965E+001, 2.2000292E+001, 2.2011414E+001, 2.2000130E+001, 2.2000086E+001, 2.1999997E+001, 2.1999965E+001, 2.1999994E+001, 2.3257720E+001, 2.1999976E+001, 2.1934411E+001,-1.5878166E+001, 4.0927677E+001, 4.7842185E+000, 2.7646108E+001, 2.2000075E+001, 2.1999977E+001, 2.2000045E+001, 1.8430518E+001, 2.2000031E+001, 1.8146683E+001,-1.9862512E+001, 1.4085386E+001,-1.5941503E+001, 1.8980314E+001, 2.2000141E+001, 2.1999976E+001, 2.1980090E+001, 2.2013279E+001, 2.1999979E+001, 2.2000844E+001, 2.1997627E+001, 2.1999540E+001, 2.1904266E+001, 2.2011343E+001, 2.2000085E+001, 2.2000055E+001, 2.1837176E+001, 2.1999949E+001, 2.1999978E+001, 2.2000007E+001, 2.1999994E+001, 2.2000095E+001, 2.2000035E+001, 2.2000008E+001, 2.2000055E+001, 2.1999975E+001, 2.1999911E+001, 2.1705774E+001, 2.2000106E+001, 2.1999966E+001, 2.2000042E+001, 2.2000030E+001, 2.1999974E+001, 2.2000018E+001, 2.2450451E+001, 2.1999920E+001, 2.1999948E+001, 2.2000007E+001, 2.2000010E+001, 2.2000039E+001, 2.2000015E+001, 2.1888329E+001, 2.2023407E+001, 2.2009518E+001, 2.2000063E+001, 2.1999971E+001, 2.2001130E+001, 2.1999994E+001, 2.1999997E+001, 2.1999965E+001, 2.2000086E+001, 2.2000130E+001, 2.2011414E+001, 2.2000292E+001, 2.2000131E+001, 2.1999965E+001, 2.2000041E+001, 2.2000045E+001, 2.2000075E+001, 2.1999977E+001, 2.7646108E+001, 4.7842185E+000, 4.0927677E+001,-1.5878166E+001, 2.3257720E+001, 2.1934411E+001, 2.1999976E+001, 2.1980090E+001, 2.2000141E+001, 2.1999976E+001, 1.8980314E+001,-1.5941503E+001, 1.4085386E+001,-1.9862512E+001, 1.8430518E+001, 1.8146683E+001, 2.2000031E+001, 2.1837176E+001, 2.2000085E+001, 2.2000055E+001, 2.2011343E+001, 2.1904266E+001, 2.1999540E+001, 2.1997627E+001, 2.2013279E+001, 2.2000844E+001, 2.1999979E+001, 2.1999911E+001, 2.2000055E+001, 2.1999975E+001, 2.2000008E+001, 2.2000035E+001, 2.2000095E+001, 2.1999994E+001, 2.1999949E+001, 2.2000007E+001, 2.1999978E+001, 2.1999948E+001, 2.2450451E+001, 2.1999920E+001, 2.2000018E+001, 2.1999974E+001, 2.2000030E+001, 2.2000042E+001, 2.1705774E+001, 2.1999966E+001, 2.2000106E+001
 3.0019679E+000, 2.1999711E+001, 2.1999749E+001, 2.1999936E+001, 2.1792976E+001, 2.1720324E+001, 2.2048124E+001, 2.2045661E+001, 2.1999999E+001, 2.1999522E+001, 2.2047168E+001, 2.2014964E+001, 2.1999612E+001, 2.2000787E+001, 2.2128549E+001, 1.3620592E+002, 1.9753819E+001, 2.1719392E+001, 2.2000168E+001, 2.2000204E+001, 2.1833022E+001, 2.5409340E+001, 2.1999632E+001, 2.2959735E+001,-1.4089105E+001, 8.4911061E+002, 3.8843211E+001, 3.0426091E+001, 2.1879841E+001, 2.2000201E+001, 2.1999721E+001, 1.7528417E+001, 2.1999610E+001, 1.6848712E+001,-2.1850349E+001, 1.9041181E+002,-2.0618350E+001, 1.8725106E+001, 2.1999803E+001, 2.1997980E+001, 2.1841438E+001, 2.2025625E+001, 2.1999740E+001, 2.2008196E+001, 2.2008148E+001, 2.2035092E+001, 2.1851704E+001, 2.2024733E+001, 2.1999978E+001, 2.1999952E+001, 2.1886902E+001, 2.1999725E+001, 2.1999760E+001, 2.1999779E+001, 2.1999787E+001, 2.1999919E+001, 2.1999922E+001, 2.1999893E+001, 2.1999953E+001, 2.1999843E+001, 2.1999697E+001, 2.1598480E+001, 2.1996298E+001, 2.1999788E+001, 2.1999891E+001, 2.1999873E+001, 2.1999847E+001, 2.1999958E+001, 2.2294426E+001, 2.1999467E+001, 2.1999733E+001, 2.1999711E+001, 2.1999749E+001, 2.1999936E+001, 2.1792976E+001, 2.1720324E+001, 2.2048124E+001, 2.2045661E+001, 2.1999999E+001, 2.1999522E+001, 2.2047168E+001, 2.1833022E+001, 2.2000168E+001, 2.2000204E+001, 2.1719392E+001, 1.9753819E+001, 1.3620592E+002, 2.2128549E+001, 2.2014964E+001, 2.2000787E+001, 2.1999612E+001, 2.1999721E+001, 2.1879841E+001, 2.2000201E+001, 3.0426091E+001, 3.8843211E+001, 8.4911061E+002,-1.4089105E+001, 2.5409340E+001, 2.2959735E+001, 2.1999632E+001, 2.1841438E+001, 2.1999803E+001, 2.1997980E+001, 1.8725106E+001,-2.0618350E+001, 1.9041181E+002,-2.1850349E+001, 1.7528417E+001, 1.6848712E+001, 2.1999610E+001, 2.1886902E+001, 2.1999978E+001, 2.1999952E+001, 2.2024733E+001, 2.1851704E+001, 2.2035092E+001, 2.2008148E+001, 2.2025625E+001, 2.2008196E+001, 2.1999740E+001, 2.1999697E+001, 2.1999953E+001, 2.1999843E+001, 2.1999893E+001, 2.1999922E+001, 2.1999919E+001, 2.1999787E+001, 2.1999725E+001, 2.1999779E+001, 2.1999760E+001, 2.1999733E+001, 2.2294426E+001, 2.1999467E+001, 2.1999958E+001, 2.1999847E+001, 2.1999873E+001, 2.1999891E+001, 2.1598480E+001, 2.1999788E+001, 2.1996298E+001
 4.0007980E+000, 2.1999059E+001, 2.1971848E+001, 2.1999448E+001, 1.6351149E+001, 2.1129330E+001, 2.2139151E+001, 2.2090381E+001, 2.2005481E+001, 2.1998106E+001, 2.2048570E+001, 2.2235987E+001, 2.1971775E+001, 2.2014910E+001, 3.4538455E+002, 6.3491408E+002, 7.3299738E+001, 2.1627779E+001, 2.2007311E+001, 2.1989981E+001, 2.1124132E+001, 2.3604511E+001, 2.1999267E+001, 2.2938653E+001, 9.2340729E+000, 1.1194912E+003, 2.8798206E+002, 2.9110340E+001, 2.1030973E+001, 2.1917603E+001, 2.1744488E+001, 1.7834712E+001, 2.1998650E+001, 1.7009751E+001, 5.1420090E+000, 4.4223991E+002, 9.8643581E+001, 1.8869972E+001, 2.1994310E+001, 2.1945032E+001, 2.1690356E+001, 2.2039615E+001, 2.1999065E+001, 2.2023942E+001, 2.2021816E+001, 2.2064443E+001, 2.1758198E+001, 2.2035163E+001, 2.1999599E+001, 2.1999580E+001, 2.1927222E+001, 2.1999278E+001, 2.1991842E+001, 2.1999194E+001, 2.1999354E+001, 2.1999479E+001, 2.1999627E+001, 2.1999616E+001, 2.1999659E+001, 2.1999474E+001, 2.1999322E+001, 2.1796900E+001, 2.1964914E+001, 2.1999433E+001, 2.1999541E+001, 2.1999514E+001, 2.1999564E+001, 2.1999824E+001, 2.2319719E+001, 2.1998642E+001, 2.1999337E+001, 2.1999059E+001, 2.1971848E+001, 2.1999448E+001, 1.6351149E+001, 2.1129330E+001, 2.2139151E+001, 2.2090381E+001, 2.2005481E+001, 2.1998106E+001, 2.2048570E+001, 2.1124132E+001, 2.2007311E+001, 2.1989981E+001, 2.1627779E+001, 7.3299738E+001, 6.3491408E+002, 3.4538455E+002, 2.2235987E+001, 2.2014910E+001, 2.1971775E+001, 2.1744488E+001, 2.1030973E+001, 2.1917603E+001, 2.9110340E+001, 2.8798206E+002, 1.1194912E+003, 9.2340729E+000, 2.3604511E+001, 2.2938653E+001, 2.1999267E+001, 2.1690356E+001, 2.1994310E+001, 2.1945032E+001, 1.8869972E+001, 9.8643581E+001, 4.4223991E+002, 5.1420090E+000, 1.7834712E+001, 1.7009751E+001, 2.1998650E+001, 2.1927222E+001, 2.1999599E+001, 2.1999580E+001, 2.2035163E+001, 2.1758198E+001, 2.2064443E+001, 2.2021816E+001, 2.2039615E+001, 2.2023942E+001, 2.1999065E+001, 2.1999322E+001, 2.1999659E+001, 2.1999474E+001, 2.1999616E+001, 2.1999627E+001, 2.1999479E+001, 2.1999354E+001, 2.1999278E+001, 2.1999194E+001, 2.1991842E+001, 2.1999337E+001, 2.2319719E+001, 2.1998642E+001, 2.1999824E+001, 2.1999564E+001, 2.1999514E+001, 2.1999541E+001, 2.1796900E+001, 2.1999433E+001, 2.1964914E+001
 5.0018555E+000, 2.1998168E+001, 2.0286952E+001, 2.1997049E+001, 3.2686813E+001, 3.8210496E+001, 2.2691540E+001, 2.2217183E+001, 2.2057940E+001, 2.1813142E+001, 2.1972154E+001, 3.4110898E+002, 2.1857750E+001, 2.2165996E+001, 2.5904541E+002, 6.1696242E+002, 4.5022311E+002, 1.2725117E+002, 2.2035568E+001, 2.1340086E+001, 2.1675529E+001, 2.2390165E+001, 2.2000786E+001, 2.2926686E+001, 7.0004377E+001, 1.2600541E+003, 8.3112986E+002, 2.5971268E+001, 2.0554597E+001, 2.1561103E+001, 2.1707862E+001, 1.8446466E+001, 2.1997264E+001, 1.7313098E+001, 3.9377751E+001, 6.0902196E+002, 4.3549566E+002, 1.9010716E+001, 2.1891624E+001, 2.1753086E+001, 2.1706801E+001, 2.2060027E+001, 2.1997602E+001, 2.1702985E+001, 2.2022969E+001, 2.2078649E+001, 2.1576418E+001, 2.2044725E+001, 2.1999103E+001, 2.1999097E+001, 2.1919469E+001, 2.1998775E+001, 2.1919268E+001, 2.1998389E+001, 2.1998862E+001, 2.1998904E+001, 2.1999279E+001, 2.1999280E+001, 2.1999316E+001, 2.1998989E+001, 2.1998892E+001, 2.1505311E+001, 2.1934237E+001, 2.1999014E+001, 2.1999106E+001, 2.1999034E+001, 2.1999217E+001, 2.1999700E+001, 2.2348084E+001, 2.1997663E+001, 2.1998876E+001, 2.1998168E+001, 2.0286952E+001, 2.1997049E+001, 3.2686813E+001, 3.8210496E+001, 2.2691540E+001, 2.2217183E+001, 2.2057940E+001, 2.1813142E+001, 2.1972154E+001, 2.1675529E+001, 2.2035568E+001, 2.1340086E+001, 1.2725117E+002, 4.5022311E+002, 6.1696242E+002, 2.5904541E+002, 3.4110898E+002, 2.2165996E+001, 2.1857750E+001, 2.1707862E+001, 2.0554597E+001, 2.1561103E+001, 2.5971268E+001, 8.3112986E+002, 1.2600541E+003, 7.0004377E+001, 2.2390165E+001, 2.2926686E+001, 2.2000786E+001, 2.1706801E+001, 2.1891624E+001, 2.1753086E+001, 1.9010716E+001, 4.3549566E+002, 6.0902196E+002, 3.9377751E+001, 1.8446466E+001, 1.7313098E+001, 2.1997264E+001, 2.1919469E+001, 2.1999103E+001, 2.1999097E+001, 2.2044725E+001, 2.1576418E+001, 2.2078649E+001, 2.2022969E+001, 2.2060027E+001, 2.1702985E+001, 2.1997602E+001, 2.1998892E+001, 2.1999316E+001, 2.1998989E+001, 2.1999280E+001, 2.1999279E+001, 2.1998904E+001, 2.1998862E+001, 2.1998775E+001, 2.1998389E+001, 2.1919268E+001, 2.1998876E+001, 2.2348084E+001, 2.1997663E+001, 2.1999700E+001, 2.1999217E+001, 2.1999034E+001, 2.1999106E+001, 2.1505311E+001, 2.1999014E+001, 2.1934237E+001
 6.0024291E+000, 2.1996883E+001, 1.9282129E+001, 2.1991993E+001, 9.0181169E+001, 1.0121710E+002, 2.4333198E+001, 2.2427968E+001, 2.2162687E+001, 2.0782701E+001, 2.2927833E+001, 4.8322188E+002, 2.2743333E+001, 4.0720367E+001, 2.0743349E+002, 9.6614457E+002, 9.6791622E+002, 2.3968065E+002, 1.2572968E+002, 1.8554168E+001, 2.2084989E+001, 2.3753618E+001, 2.1999494E+001, 2.2859394E+001, 2.6864637E+002, 1.0762020E+003, 1.0844564E+003, 2.3812227E+001, 1.1917687E+002, 2.1954937E+001, 2.1754251E+001, 1.8819422E+001, 2.1997781E+001, 1.7502449E+001, 6.3067259E+001, 5.4368110E+002, 6.0752883E+002, 1.9152940E+001, 2.1854780E+001, 2.1318918E+001, 2.1510661E+001, 2.2082456E+001, 2.1993678E+001, 2.1523817E+001, 2.2018179E+001, 2.1958971E+001, 2.1284531E+001, 2.2053420E+001, 2.1998708E+001, 2.1998527E+001, 2.1930504E+001, 2.1998334E+001, 2.1796229E+001, 2.1991216E+001, 2.1998396E+001, 2.1998323E+001, 2.1998808E+001, 2.1998942E+001, 2.1998965E+001, 2.1998459E+001, 2.1998409E+001, 2.1153593E+001, 2.1932397E+001, 2.1998576E+001, 2.1998648E+001, 2.1998396E+001, 2.1998855E+001, 2.1999618E+001, 2.2294783E+001, 2.1996616E+001, 2.1998365E+001, 2.1996883E+001, 1.9282129E+001, 2.1991993E+001, 9.0181169E+001, 1.0121710E+002, 2.4333198E+001, 2.2427968E+001, 2.2162687E+001, 2.0782701E+001, 2.2927833E+001, 2.2084989E+001, 1.2572968E+002, 1.8554168E+001, 2.3968065E+002, 9.6791622E+002, 9.6614457E+002, 2.0743349E+002, 4.8322188E+002, 4.0720367E+001, 2.2743333E+001, 2.1754251E+001, 1.1917687E+002, 2.1954937E+001, 2.3812227E+001, 1.0844564E+003, 1.0762020E+003, 2.6864637E+002, 2.3753618E+001, 2.2859394E+001, 2.1999494E+001, 2.1510661E+001, 2.1854780E+001, 2.1318918E+001, 1.9152940E+001, 6.0752883E+002, 5.4368110E+002, 6.3067259E+001, 1.8819422E+001, 1.7502449E+001, 2.1997781E+001, 2.1930504E+001, 2.1998708E+001, 2.1998527E+001, 2.2053420E+001, 2.1284531E+001, 2.1958971E+001, 2.2018179E+001, 2.2082456E+001, 2.1523817E+001, 2.1993678E+001, 2.1998409E+001, 2.1998965E+001, 2.1998459E+001, 2.1998942E+001, 2.1998808E+001, 2.1998323E+001, 2.1998396E+001, 2.1998334E+001, 2.1991216E+001, 2.1796229E+001, 2.1998365E+001, 2.2294783E+001, 2.1996616E+001, 2.1999618E+001, 2.1998855E+001, 2.1998396E+001, 2.1998648E+001, 2.1153593E+001, 2.1998576E+001, 2.1932397E+001
 7.0026444E+000, 2.1995730E+001, 4.4237254E+001, 2.1981224E+001, 2.0783046E+002, 8.7908280E+001, 2.5332722E+001, 2.2588563E+001, 2.2246516E+001, 2.1450250E+001, 7.4824576E+001, 4.4533117E+002, 1.7611599E+002, 7.5537232E+001, 1.9759179E+002, 1.2725525E+003, 1.1913327E+003, 5.5868102E+002, 2.2356815E+002, 1.7808331E+002, 2.1962894E+001, 2.5054060E+001, 2.3816913E+001, 2.4564504E+001, 1.3654126E+002, 1.0446522E+003, 1.0613386E+003, 2.2757344E+001, 7.1124043E+001, 4.8068028E+001, 2.3567472E+001, 1.8819758E+001, 2.2012435E+001, 1.7916805E+001, 9.9834649E+001, 4.8384419E+002, 6.4158623E+002, 1.9191301E+001, 2.1782679E+001, 2.3344748E+001, 2.1457180E+001, 2.2099055E+001, 2.1962331E+001, 2.1550530E+001, 2.2020991E+001, 2.1776333E+001, 2.1041826E+001, 2.2063331E+001, 2.1999933E+001, 2.1998343E+001, 2.1863259E+001, 2.1997946E+001, 2.1675371E+001, 2.1889936E+001, 2.1997944E+001, 2.1997898E+001, 2.1998406E+001, 2.1998640E+001, 2.1998762E+001, 2.1997906E+001, 2.1997834E+001, 2.0948715E+001, 2.1926989E+001, 2.1998171E+001, 2.1998237E+001, 2.1997560E+001, 2.1998526E+001, 2.1999624E+001, 2.2286990E+001, 2.1995206E+001, 2.1997859E+001, 2.1995730E+001, 4.4237254E+001, 2.1981224E+001, 2.0783046E+002, 8.7908280E+001, 2.5332722E+001, 2.2588563E+001, 2.2246516E+001, 2.1450250E+001, 7.4824576E+001, 2.1962894E+001, 2.2356815E+002, 1.7808331E+002, 5.5868102E+002, 1.1913327E+003, 1.2725525E+003, 1.9759179E+002, 4.4533117E+002, 7.5537232E+001, 1.7611599E+002, 2.3567472E+001, 7.1124043E+001, 4.8068028E+001, 2.2757344E+001, 1.0613386E+003, 1.0446522E+003, 1.3654126E+002, 2.5054060E+001, 2.4564504E+001, 2.3816913E+001, 2.1457180E+001, 2.1782679E+001, 2.3344748E+001, 1.9191301E+001, 6.4158623E+002, 4.8384419E+002, 9.9834649E+001, 1.8819758E+001, 1.7916805E+001, 2.2012435E+001, 2.1863259E+001, 2.1999933E+001, 2.1998343E+001, 2.2063331E+001, 2.1041826E+001, 2.1776333E+001, 2.2020991E+001, 2.2099055E+001, 2.1550530E+001, 2.1962331E+001, 2.1997834E+001, 2.1998762E+001, 2.1997906E+001, 2.1998640E+001, 2.1998406E+001, 2.1997898E+001, 2.1997944E+001, 2.1997946E+001, 2.1889936E+001, 2.1675371E+001, 2.1997859E+001, 2.2286990E+001, 2.1995206E+001, 2.1999624E+001, 2.1998526E+001, 2.1997560E+001, 2.1998237E+001, 2.0948715E+001, 2.1998171E+001, 2.1926989E+001
 8.0019558E+000, 2.1982624E+001, 6.2645941E+001, 2.2000121E+001, 6.7638271E+002, 9.4097691E+001, 2.5004731E+001, 2.2732271E+001, 2.2318476E+001, 2.1978643E+001, 9.5638349E+001, 2.9227257E+002, 2.6288021E+002, 4.7021563E+001, 6.9498953E+002, 1.2936141E+003, 1.1597079E+003, 7.5367262E+002, 4.1545526E+002, 3.2498027E+002, 4.6347481E+001, 2.3586868E+001, 9.1033804E+001, 2.3575969E+001, 1.9929756E+002, 9.3785474E+002, 9.3156908E+002, 2.1344663E+001, 6.4328200E+001, 6.1679503E+001, 3.0816064E+001, 1.9366299E+001, 8.1036725E+001, 1.8559890E+001, 1.7795774E+002, 3.1863810E+002, 6.5671153E+002, 1.9743855E+001, 2.2046473E+001, 1.0803333E+002, 2.2428212E+001, 2.2106806E+001, 2.1827358E+001, 2.1492149E+001, 2.2048621E+001, 2.1804729E+001, 2.1011247E+001, 2.2072008E+001, 2.2002582E+001, 2.1997620E+001, 2.1856189E+001, 2.1997575E+001, 2.1546381E+001, 2.1129186E+001, 2.1997562E+001, 2.1997557E+001, 2.1998156E+001, 2.1998429E+001, 2.1998782E+001, 2.1996974E+001, 2.1995831E+001, 2.0836383E+001, 2.1932797E+001, 2.1997827E+001, 2.1997668E+001, 2.1996365E+001, 2.1998142E+001, 2.1999776E+001, 2.2211983E+001, 2.1993419E+001, 2.1996452E+001, 2.1982624E+001, 6.2645941E+001, 2.2000121E+001, 6.7638271E+002, 9.4097691E+001, 2.5004731E+001, 2.2732271E+001, 2.2318476E+001, 2.1978643E+001, 9.5638349E+001, 4.6347481E+001, 4.1545526E+002, 3.2498027E+002, 7.5367262E+002, 1.1597079E+003, 1.2936141E+003, 6.9498953E+002, 2.9227257E+002, 4.7021563E+001, 2.6288021E+002, 3.0816064E+001, 6.4328200E+001, 6.1679503E+001, 2.1344663E+001, 9.3156908E+002, 9.3785474E+002, 1.9929756E+002, 2.3586868E+001, 2.3575969E+001, 9.1033804E+001, 2.2428212E+001, 2.2046473E+001, 1.0803333E+002, 1.9743855E+001, 6.5671153E+002, 3.1863810E+002, 1.7795774E+002, 1.9366299E+001, 1.8559890E+001, 8.1036725E+001, 2.1856189E+001, 2.2002582E+001, 2.1997620E+001, 2.2072008E+001, 2.1011247E+001, 2.1804729E+001, 2.2048621E+001, 2.2106806E+001, 2.1492149E+001, 2.1827358E+001, 2.1995831E+001, 2.1998782E+001, 2.1996974E+001, 2.1998429E+001, 2.1998156E+001, 2.1997557E+001, 2.1997562E+001, 2.1997575E+001, 2.1129186E+001, 2.1546381E+001, 2.1996452E+001, 2.2211983E+001, 2.1993419E+001, 2.1999776E+001, 2.1998142E+001, 2.1996365E+001, 2.1997668E+001, 2.0836383E+001, 2.1997827E+001, 2.1932797E+001
